date,store_id,product_id,category,price,discount,units_sold,inventory_level,holiday,promotion,temperature,fuel_price
2023-08-15,6,P011,Electronics,72.0,10,20,152,0,0,27.38,96.12
2023-08-16,6,P011,Electronics,76.0,5,17,135,0,1,23.08,95.04
2023-08-17,6,P011,Electronics,68.0,15,24,111,0,0,26.63,94.14
2023-08-18,6,P011,Electronics,76.0,5,18,93,0,0,23.34,93.36
2023-08-19,6,P011,Electronics,80.0,0,20,73,1,0,16.51,96.87
2023-08-20,6,P011,Electronics,80.0,0,24,49,1,0,32.18,94.24
2023-08-21,6,P011,Electronics,80.0,0,13,36,0,1,21.09,97.4
2023-08-22,6,P011,Electronics,80.0,0,17,127,0,0,30.68,91.96
2023-08-23,6,P011,Electronics,72.0,10,29,98,0,0,21.77,94.27
2023-08-24,6,P011,Electronics,68.0,15,16,82,0,0,27.67,96.16
2023-08-25,6,P011,Electronics,76.0,5,10,72,0,0,20.19,94.61
2023-08-26,6,P011,Electronics,76.0,5,14,58,1,0,22.35,96.31
2023-08-27,6,P011,Electronics,72.0,10,27,31,1,0,30.69,93.48
2023-08-28,6,P011,Electronics,76.0,5,17,107,0,0,27.32,95.81
2023-08-29,6,P011,Electronics,80.0,0,13,94,0,0,24.68,94.23
2023-08-30,6,P011,Electronics,76.0,5,17,77,0,1,24.25,95.94
2023-08-31,6,P011,Electronics,80.0,0,15,62,0,1,25.58,94.64
2023-09-01,6,P011,Electronics,76.0,5,11,51,0,0,19.25,92.73
2023-09-02,6,P011,Electronics,80.0,0,9,42,1,0,17.57,92.32
2023-09-03,6,P011,Electronics,80.0,0,20,22,1,1,27.61,99.53
2023-09-04,6,P011,Electronics,64.0,20,22,109,0,0,26.98,92.64
2023-09-05,6,P011,Electronics,80.0,0,17,92,0,0,37.55,94.63
2023-09-06,6,P011,Electronics,72.0,10,22,70,0,1,23.04,92.96
2023-09-07,6,P011,Electronics,80.0,0,22,48,0,0,29.26,95.81
2023-09-08,6,P011,Electronics,80.0,0,8,40,0,0,26.41,93.53
2023-09-09,6,P011,Electronics,68.0,15,25,105,1,0,17.84,93.67
2023-09-10,6,P011,Electronics,80.0,0,17,88,1,0,23.58,100.17
2023-09-11,6,P011,Electronics,68.0,15,27,61,0,0,24.96,92.21
2023-09-12,6,P011,Electronics,72.0,10,24,37,0,0,33.13,98.45
2023-09-13,6,P011,Electronics,76.0,5,12,25,0,0,18.67,96.75
2023-09-14,6,P011,Electronics,80.0,0,15,102,0,0,27.37,95.47
2023-09-15,6,P011,Electronics,80.0,0,23,79,0,1,23.84,95.12
2023-09-16,6,P011,Electronics,68.0,15,31,48,1,1,25.32,93.93
2023-09-17,6,P011,Electronics,76.0,5,16,32,1,0,25.54,93.52
2023-09-18,6,P011,Electronics,80.0,0,15,133,0,1,24.93,94.63
2023-09-19,6,P011,Electronics,80.0,0,10,123,0,0,24.27,99.33
2023-09-20,6,P011,Electronics,80.0,0,25,98,0,0,16.05,93.05
2023-09-21,6,P011,Electronics,80.0,0,22,76,0,1,30.3,94.87
2023-09-22,6,P011,Electronics,80.0,0,17,59,0,0,30.28,95.82
2023-09-23,6,P011,Electronics,76.0,5,14,45,1,0,23.14,94.84
2023-09-24,6,P011,Electronics,80.0,0,17,28,1,0,25.14,92.3
2023-09-25,6,P011,Electronics,80.0,0,17,158,0,1,29.73,94.51
2023-09-26,6,P011,Electronics,72.0,10,21,137,0,1,31.21,98.54
2023-09-27,6,P011,Electronics,76.0,5,24,113,0,0,23.44,96.8
2023-09-28,6,P011,Electronics,64.0,20,31,82,0,0,26.04,93.83
2023-09-29,6,P011,Electronics,72.0,10,15,67,0,1,27.26,94.15
2023-09-30,6,P011,Electronics,80.0,0,20,47,1,0,20.8,97.47
2023-10-01,6,P011,Electronics,80.0,0,22,25,1,1,22.75,93.8
2023-10-02,6,P011,Electronics,76.0,5,20,140,0,0,32.97,91.45
2023-10-03,6,P011,Electronics,72.0,10,18,122,0,0,26.52,98.7
2023-10-04,6,P011,Electronics,76.0,5,19,103,0,1,17.44,96.57
2023-10-05,6,P011,Electronics,80.0,0,16,87,0,1,15.56,95.53
2023-10-06,6,P011,Electronics,72.0,10,23,64,0,0,25.24,98.33
2023-10-07,6,P011,Electronics,68.0,15,25,39,1,0,21.27,96.75
2023-10-08,6,P011,Electronics,80.0,0,20,163,1,0,25.3,92.78
2023-10-09,6,P011,Electronics,64.0,20,20,143,0,0,17.54,98.81
2023-10-10,6,P011,Electronics,80.0,0,17,126,0,0,25.3,99.24
2023-10-11,6,P011,Electronics,72.0,10,27,99,0,1,28.21,95.9
2023-10-12,6,P011,Electronics,76.0,5,13,86,0,0,27.35,97.61
2023-10-13,6,P011,Electronics,72.0,10,26,60,0,0,29.83,95.3
2023-10-14,6,P011,Electronics,80.0,0,22,38,1,1,19.26,94.52
2023-10-15,6,P011,Electronics,80.0,0,21,117,1,1,20.27,96.87
2023-10-16,6,P011,Electronics,72.0,10,23,94,0,0,16.01,93.96
2023-10-17,6,P011,Electronics,80.0,0,20,74,0,1,28.22,95.8
2023-10-18,6,P011,Electronics,80.0,0,13,61,0,0,30.62,92.79
2023-10-19,6,P011,Electronics,76.0,5,7,54,0,0,35.45,97.77
2023-10-20,6,P011,Electronics,68.0,15,22,32,0,0,23.26,93.56
2023-10-21,6,P011,Electronics,80.0,0,14,131,1,0,24.71,93.73
2023-10-22,6,P011,Electronics,72.0,10,19,112,1,0,28.92,95.29
2023-10-23,6,P011,Electronics,80.0,0,12,100,0,0,21.03,93.77
2023-10-24,6,P011,Electronics,64.0,20,25,75,0,0,17.4,96.2
2023-10-25,6,P011,Electronics,76.0,5,15,60,0,0,22.28,95.18
2023-10-26,6,P011,Electronics,80.0,0,19,41,0,0,26.92,96.53
2023-10-27,6,P011,Electronics,80.0,0,15,26,0,0,27.86,92.07
2023-10-28,6,P011,Electronics,72.0,10,29,98,1,0,24.4,95.39
2023-10-29,6,P011,Electronics,72.0,10,20,78,1,0,23.61,94.58
2023-10-30,6,P011,Electronics,72.0,10,27,51,0,0,25.54,93.86
2023-10-31,6,P011,Electronics,80.0,0,22,29,0,0,24.02,91.45
2023-11-01,6,P011,Electronics,68.0,15,25,139,0,1,22.31,96.92
2023-11-02,6,P011,Electronics,80.0,0,21,118,0,1,20.73,95.11
2023-11-03,6,P011,Electronics,80.0,0,16,102,0,0,24.33,98.53
2023-11-04,6,P011,Electronics,68.0,15,17,85,1,0,35.91,93.21
2023-11-05,6,P011,Electronics,72.0,10,22,63,1,1,25.78,93.58
2023-11-06,6,P011,Electronics,80.0,0,23,40,0,1,26.81,92.13
2023-11-07,6,P011,Electronics,80.0,0,16,24,0,1,25.89,94.84
2023-11-08,6,P011,Electronics,76.0,5,16,106,0,0,23.68,95.0
2023-11-09,6,P011,Electronics,80.0,0,23,83,0,1,24.38,94.46
2023-11-10,6,P011,Electronics,80.0,0,8,75,0,0,21.28,96.31
2023-11-11,6,P011,Electronics,80.0,0,17,58,1,0,26.26,95.69
2023-11-12,6,P011,Electronics,80.0,0,19,39,1,0,20.24,93.73
2023-11-13,6,P011,Electronics,80.0,0,28,160,0,1,20.06,96.62
2023-11-14,6,P011,Electronics,80.0,0,15,145,0,0,29.97,95.62
2023-11-15,6,P011,Electronics,80.0,0,12,133,0,1,25.11,98.6
2023-11-16,6,P011,Electronics,72.0,10,32,101,0,0,38.3,95.12
2023-11-17,6,P011,Electronics,72.0,10,19,82,0,0,31.72,94.1
2023-11-18,6,P011,Electronics,68.0,15,30,52,1,0,22.49,92.97
2023-11-19,6,P011,Electronics,80.0,0,13,39,1,0,29.93,91.75
2023-11-20,6,P011,Electronics,80.0,0,14,25,0,0,27.68,98.0
2023-11-21,6,P011,Electronics,80.0,0,20,136,0,0,33.18,93.63
2023-11-22,6,P011,Electronics,80.0,0,14,122,0,0,17.83,95.55
2023-11-23,6,P011,Electronics,80.0,0,12,110,0,0,30.42,92.07
2023-11-24,6,P011,Electronics,68.0,15,16,94,0,0,27.87,97.5
2023-11-25,6,P011,Electronics,80.0,0,28,66,1,1,24.58,93.86
2023-11-26,6,P011,Electronics,80.0,0,11,55,1,0,21.86,97.08
2023-11-27,6,P011,Electronics,76.0,5,15,40,0,0,34.23,98.1
2023-11-28,6,P011,Electronics,68.0,15,21,160,0,0,27.81,96.23
2023-11-29,6,P011,Electronics,68.0,15,21,139,0,0,18.4,96.8
2023-11-30,6,P011,Electronics,80.0,0,12,127,0,0,27.8,94.8
2023-12-01,6,P011,Electronics,68.0,15,19,108,0,0,31.54,93.63
2023-12-02,6,P011,Electronics,80.0,0,26,82,1,0,29.94,96.58
2023-12-03,6,P011,Electronics,68.0,15,22,60,1,0,31.16,95.35
2023-12-04,6,P011,Electronics,72.0,10,29,31,0,1,26.95,95.03
2023-12-05,6,P011,Electronics,80.0,0,14,137,0,0,19.28,93.92
2023-12-06,6,P011,Electronics,68.0,15,17,120,0,0,32.18,96.24
2023-12-07,6,P011,Electronics,76.0,5,14,106,0,0,22.34,94.2
2023-12-08,6,P011,Electronics,80.0,0,10,96,0,0,25.39,95.79
2023-12-09,6,P011,Electronics,80.0,0,17,79,1,0,37.63,96.66
2023-12-10,6,P011,Electronics,72.0,10,30,49,1,1,23.23,94.75
2023-12-11,6,P011,Electronics,76.0,5,21,28,0,1,30.01,91.5
2023-12-12,6,P011,Electronics,80.0,0,18,153,0,1,13.95,95.1
2023-12-13,6,P011,Electronics,72.0,10,29,124,0,0,30.01,95.5
2023-12-14,6,P011,Electronics,72.0,10,16,108,0,0,31.63,98.64
2023-12-15,6,P011,Electronics,80.0,0,20,88,0,1,29.54,93.81
2023-12-16,6,P011,Electronics,76.0,5,24,64,1,0,19.25,96.19
2023-12-17,6,P011,Electronics,76.0,5,18,46,1,1,23.97,96.72
2023-12-18,6,P011,Electronics,72.0,10,15,31,0,0,18.85,90.86
2023-12-19,6,P011,Electronics,76.0,5,14,138,0,0,27.85,94.73
2023-12-20,6,P011,Electronics,80.0,0,10,128,0,0,25.41,95.97
2023-12-21,6,P011,Electronics,80.0,0,16,112,0,1,25.41,95.82
2023-12-22,6,P011,Electronics,76.0,5,17,95,0,0,30.28,94.56
2023-12-23,6,P011,Electronics,80.0,0,22,73,1,1,27.18,95.9
2023-12-24,6,P011,Electronics,72.0,10,16,57,1,0,21.29,91.95
2023-12-25,6,P011,Electronics,80.0,0,19,38,0,0,30.9,95.2
2023-12-26,6,P011,Electronics,76.0,5,20,143,0,1,28.42,94.19
2023-12-27,6,P011,Electronics,80.0,0,20,123,0,0,29.47,94.17
2023-12-28,6,P011,Electronics,80.0,0,17,106,0,0,32.57,94.57
2023-12-29,6,P011,Electronics,80.0,0,13,93,0,1,19.51,96.47
2023-12-30,6,P011,Electronics,80.0,0,12,81,1,1,21.71,94.99
2023-12-31,6,P011,Electronics,80.0,0,19,62,1,1,19.28,99.31
2023-01-01,6,P012,Sports,146.3,5,25,78,1,1,23.54,93.26
2023-01-02,6,P012,Sports,138.6,10,21,57,0,0,22.75,93.81
2023-01-03,6,P012,Sports,146.3,5,7,50,0,0,26.28,97.29
2023-01-04,6,P012,Sports,154.0,0,19,31,0,1,35.49,98.82
2023-01-05,6,P012,Sports,154.0,0,8,23,0,0,30.79,96.86
2023-01-06,6,P012,Sports,154.0,0,21,144,0,0,25.02,94.14
2023-01-07,6,P012,Sports,154.0,0,21,123,1,1,33.12,93.92
2023-01-08,6,P012,Sports,138.6,10,33,90,1,1,35.36,95.74
2023-01-09,6,P012,Sports,154.0,0,18,72,0,0,27.52,96.83
2023-01-10,6,P012,Sports,138.6,10,21,51,0,0,22.94,97.02
2023-01-11,6,P012,Sports,123.2,20,32,102,0,1,28.31,95.38
2023-01-12,6,P012,Sports,146.3,5,15,87,0,0,26.9,94.53
2023-01-13,6,P012,Sports,146.3,5,16,71,0,0,30.06,92.59
2023-01-14,6,P012,Sports,154.0,0,18,53,1,0,19.89,93.77
2023-01-15,6,P012,Sports,154.0,0,15,38,1,0,27.71,94.61
2023-01-16,6,P012,Sports,154.0,0,15,23,0,0,32.97,92.47
2023-01-17,6,P012,Sports,138.6,10,22,100,0,1,32.87,92.53
2023-01-18,6,P012,Sports,154.0,0,22,78,0,0,26.85,93.93
2023-01-19,6,P012,Sports,154.0,0,18,60,0,1,29.33,95.08
2023-01-20,6,P012,Sports,154.0,0,20,40,0,0,24.65,94.85
2023-01-21,6,P012,Sports,146.3,5,18,22,1,0,20.48,93.73
2023-01-22,6,P012,Sports,154.0,0,23,87,1,0,19.73,97.39
2023-01-23,6,P012,Sports,146.3,5,24,63,0,0,26.02,99.33
2023-01-24,6,P012,Sports,154.0,0,21,42,0,0,23.1,97.1
2023-01-25,6,P012,Sports,146.3,5,23,164,0,0,18.54,96.17
2023-01-26,6,P012,Sports,146.3,5,32,132,0,0,23.9,94.06
2023-01-27,6,P012,Sports,154.0,0,26,106,0,1,26.35,91.59
2023-01-28,6,P012,Sports,146.3,5,25,81,1,1,35.26,95.98
2023-01-29,6,P012,Sports,123.2,20,33,48,1,0,23.4,93.6
2023-01-30,6,P012,Sports,130.9,15,28,20,0,0,24.31,94.51
2023-01-31,6,P012,Sports,154.0,0,6,112,0,0,24.84,96.51
2023-02-01,6,P012,Sports,154.0,0,21,91,0,0,16.39,95.01
2023-02-02,6,P012,Sports,154.0,0,10,81,0,0,24.46,93.32
2023-02-03,6,P012,Sports,123.2,20,22,59,0,0,27.26,94.92
2023-02-04,6,P012,Sports,154.0,0,15,44,1,0,22.38,94.0
2023-02-05,6,P012,Sports,154.0,0,25,100,1,1,31.79,91.21
2023-02-06,6,P012,Sports,138.6,10,19,81,0,0,26.24,96.74
2023-02-07,6,P012,Sports,154.0,0,21,60,0,1,18.52,94.4
2023-02-08,6,P012,Sports,130.9,15,17,43,0,0,25.05,94.82
2023-02-09,6,P012,Sports,154.0,0,18,25,0,0,23.64,99.47
2023-02-10,6,P012,Sports,154.0,0,10,95,0,0,30.05,93.29
2023-02-11,6,P012,Sports,123.2,20,32,63,1,0,24.92,94.6
2023-02-12,6,P012,Sports,123.2,20,32,31,1,1,24.95,97.59
2023-02-13,6,P012,Sports,154.0,0,9,22,0,0,22.46,95.89
2023-02-14,6,P012,Sports,154.0,0,17,127,0,0,27.05,95.3
2023-02-15,6,P012,Sports,154.0,0,13,114,0,0,36.34,94.76
2023-02-16,6,P012,Sports,154.0,0,27,87,0,1,22.41,97.2
2023-02-17,6,P012,Sports,154.0,0,19,68,0,1,25.54,97.6
2023-02-18,6,P012,Sports,154.0,0,17,51,1,0,28.24,95.89
2023-02-19,6,P012,Sports,130.9,15,20,31,1,0,21.3,96.78
2023-02-20,6,P012,Sports,154.0,0,25,106,0,0,25.02,95.76
2023-02-21,6,P012,Sports,146.3,5,17,89,0,0,26.05,94.15
2023-02-22,6,P012,Sports,154.0,0,12,77,0,1,30.0,94.13
2023-02-23,6,P012,Sports,138.6,10,23,54,0,0,16.57,94.0
2023-02-24,6,P012,Sports,138.6,10,18,36,0,0,21.88,94.15
2023-02-25,6,P012,Sports,154.0,0,21,145,1,0,24.93,95.38
2023-02-26,6,P012,Sports,154.0,0,22,123,1,0,19.32,96.36
2023-02-27,6,P012,Sports,154.0,0,6,117,0,0,25.24,98.18
2023-02-28,6,P012,Sports,130.9,15,19,98,0,0,31.29,92.68
2023-03-01,6,P012,Sports,154.0,0,26,72,0,1,27.57,94.54
2023-03-02,6,P012,Sports,146.3,5,14,58,0,1,27.3,92.29
2023-03-03,6,P012,Sports,154.0,0,26,32,0,1,27.77,95.79
2023-03-04,6,P012,Sports,154.0,0,17,138,1,0,32.52,94.34
2023-03-05,6,P012,Sports,138.6,10,28,110,1,0,19.21,98.11
2023-03-06,6,P012,Sports,154.0,0,5,105,0,0,21.15,95.57
2023-03-07,6,P012,Sports,146.3,5,25,80,0,1,27.77,94.19
2023-03-08,6,P012,Sports,154.0,0,22,58,0,0,25.6,94.3
2023-03-09,6,P012,Sports,138.6,10,25,33,0,0,27.09,92.97
2023-03-10,6,P012,Sports,154.0,0,25,127,0,1,28.0,94.89
2023-03-11,6,P012,Sports,154.0,0,22,105,1,1,35.53,93.38
2023-03-12,6,P012,Sports,130.9,15,21,84,1,0,19.78,96.76
2023-03-13,6,P012,Sports,154.0,0,20,64,0,0,21.59,93.09
2023-03-14,6,P012,Sports,154.0,0,21,43,0,1,31.76,95.73
2023-03-15,6,P012,Sports,154.0,0,24,164,0,0,24.11,97.43
2023-03-16,6,P012,Sports,154.0,0,14,150,0,0,21.16,91.3
2023-03-17,6,P012,Sports,146.3,5,19,131,0,0,30.52,95.21
2023-03-18,6,P012,Sports,138.6,10,30,101,1,1,23.86,92.42
2023-03-19,6,P012,Sports,130.9,15,21,80,1,0,24.91,94.93
2023-03-20,6,P012,Sports,130.9,15,31,49,0,1,23.84,94.09
2023-03-21,6,P012,Sports,154.0,0,20,29,0,0,27.26,98.14
2023-03-22,6,P012,Sports,130.9,15,22,137,0,0,13.46,94.32
2023-03-23,6,P012,Sports,154.0,0,19,118,0,0,26.62,93.4
2023-03-24,6,P012,Sports,146.3,5,16,102,0,0,21.96,95.71
2023-03-25,6,P012,Sports,138.6,10,16,86,1,0,28.74,93.82
2023-03-26,6,P012,Sports,154.0,0,20,66,1,0,24.89,96.08
2023-03-27,6,P012,Sports,154.0,0,21,45,0,1,20.7,94.82
2023-03-28,6,P012,Sports,123.2,20,26,146,0,1,21.95,92.46
2023-03-29,6,P012,Sports,154.0,0,13,133,0,0,23.83,94.62
2023-03-30,6,P012,Sports,154.0,0,16,117,0,0,26.21,95.71
2023-03-31,6,P012,Sports,123.2,20,31,86,0,1,36.71,96.39
2023-04-01,6,P012,Sports,154.0,0,22,64,1,1,13.24,94.69
2023-04-02,6,P012,Sports,146.3,5,17,47,1,0,26.41,93.6
2023-04-03,6,P012,Sports,123.2,20,21,26,0,0,28.24,97.55
2023-04-04,6,P012,Sports,154.0,0,23,114,0,1,26.38,95.53
2023-04-05,6,P012,Sports,154.0,0,27,87,0,1,19.98,95.15
2023-04-06,6,P012,Sports,154.0,0,21,66,0,0,26.78,98.03
2023-04-07,6,P012,Sports,154.0,0,17,49,0,0,28.09,95.75
2023-04-08,6,P012,Sports,130.9,15,22,27,1,0,30.66,95.94
2023-04-09,6,P012,Sports,154.0,0,23,129,1,1,17.4,93.25
2023-04-10,6,P012,Sports,154.0,0,15,114,0,0,28.57,96.0
2023-04-11,6,P012,Sports,154.0,0,12,102,0,1,21.73,97.15
2023-04-12,6,P012,Sports,146.3,5,25,77,0,1,28.75,96.63
2023-04-13,6,P012,Sports,154.0,0,16,61,0,0,22.67,95.06
2023-04-14,6,P012,Sports,154.0,0,18,43,0,0,24.17,95.3
2023-04-15,6,P012,Sports,138.6,10,28,117,1,0,31.19,92.49
2023-04-16,6,P012,Sports,154.0,0,14,103,1,0,32.32,96.06
2023-04-17,6,P012,Sports,138.6,10,19,84,0,0,27.79,94.9
2023-04-18,6,P012,Sports,154.0,0,22,62,0,1,17.57,94.7
2023-04-19,6,P012,Sports,123.2,20,22,40,0,0,28.08,97.38
2023-04-20,6,P012,Sports,154.0,0,16,24,0,1,21.5,95.26
2023-04-21,6,P012,Sports,154.0,0,17,156,0,0,22.28,95.53
2023-04-22,6,P012,Sports,146.3,5,26,130,1,1,28.09,97.28
2023-04-23,6,P012,Sports,154.0,0,10,120,1,0,13.68,94.28
2023-04-24,6,P012,Sports,138.6,10,33,87,0,1,33.49,88.41
2023-04-25,6,P012,Sports,138.6,10,21,66,0,0,27.5,90.01
2023-04-26,6,P012,Sports,146.3,5,15,51,0,0,23.2,96.2
2023-04-27,6,P012,Sports,154.0,0,16,35,0,0,17.92,92.48
2023-04-28,6,P012,Sports,154.0,0,17,122,0,1,30.23,98.14
2023-04-29,6,P012,Sports,146.3,5,19,103,1,0,31.01,94.89
2023-04-30,6,P012,Sports,154.0,0,25,78,1,1,20.63,94.29
2023-05-01,6,P012,Sports,154.0,0,26,52,0,1,24.31,93.87
2023-05-02,6,P012,Sports,154.0,0,11,41,0,0,26.46,96.48
2023-05-03,6,P012,Sports,154.0,0,18,23,0,0,26.16,93.65
2023-05-04,6,P012,Sports,154.0,0,13,154,0,0,15.0,94.46
2023-05-05,6,P012,Sports,154.0,0,10,144,0,0,20.18,99.46
2023-05-06,6,P012,Sports,154.0,0,8,136,1,0,23.86,94.78
2023-05-07,6,P012,Sports,123.2,20,31,105,1,0,20.29,94.15
2023-05-08,6,P012,Sports,154.0,0,22,83,0,0,19.43,93.06
2023-05-09,6,P012,Sports,123.2,20,31,52,0,0,26.96,91.59
2023-05-10,6,P012,Sports,154.0,0,14,38,0,0,20.82,96.27
2023-05-11,6,P012,Sports,130.9,15,23,135,0,0,20.91,96.41
2023-05-12,6,P012,Sports,154.0,0,9,126,0,0,28.57,95.45
2023-05-13,6,P012,Sports,138.6,10,29,97,1,1,19.88,92.72
2023-05-14,6,P012,Sports,154.0,0,20,77,1,0,26.59,93.94
2023-05-15,6,P012,Sports,154.0,0,16,61,0,1,19.54,97.37
2023-05-16,6,P012,Sports,146.3,5,14,47,0,0,29.79,94.05
2023-05-17,6,P012,Sports,154.0,0,16,31,0,0,19.09,93.92
2023-05-18,6,P012,Sports,146.3,5,25,151,0,1,24.94,93.87
2023-05-19,6,P012,Sports,138.6,10,14,137,0,0,28.17,93.48
2023-05-20,6,P012,Sports,146.3,5,20,117,1,0,24.57,95.81
2023-05-21,6,P012,Sports,130.9,15,22,95,1,1,27.87,97.78
2023-05-22,6,P012,Sports,146.3,5,26,69,0,1,28.02,91.99
2023-05-23,6,P012,Sports,130.9,15,17,52,0,0,31.28,94.41
2023-05-24,6,P012,Sports,130.9,15,23,29,0,1,22.96,94.83
2023-05-25,6,P012,Sports,154.0,0,17,92,0,0,17.34,97.77
2023-05-26,6,P012,Sports,154.0,0,15,77,0,0,19.6,94.65
2023-05-27,6,P012,Sports,154.0,0,22,55,1,1,39.12,95.63
2023-05-28,6,P012,Sports,154.0,0,21,34,1,1,32.88,95.45
2023-05-29,6,P012,Sports,154.0,0,15,116,0,0,21.74,97.08
2023-05-30,6,P012,Sports,154.0,0,17,99,0,0,22.18,91.84
2023-05-31,6,P012,Sports,130.9,15,22,77,0,0,24.04,94.71
2023-06-01,6,P012,Sports,146.3,5,15,62,0,1,30.09,94.41
2023-06-02,6,P012,Sports,154.0,0,27,35,0,1,17.72,94.29
2023-06-03,6,P012,Sports,146.3,5,18,162,1,0,27.2,95.06
2023-06-04,6,P012,Sports,154.0,0,19,143,1,1,21.5,96.49
2023-06-05,6,P012,Sports,146.3,5,20,123,0,0,28.41,97.02
2023-06-06,6,P012,Sports,154.0,0,22,101,0,1,25.69,97.36
2023-06-07,6,P012,Sports,146.3,5,17,84,0,0,24.65,95.36
2023-06-08,6,P012,Sports,154.0,0,17,67,0,1,25.23,91.43
2023-06-09,6,P012,Sports,154.0,0,15,52,0,0,22.03,95.22
2023-06-10,6,P012,Sports,130.9,15,20,32,1,0,20.27,94.92
2023-06-11,6,P012,Sports,154.0,0,23,116,1,0,28.65,95.6
2023-06-12,6,P012,Sports,154.0,0,18,98,0,0,17.93,96.63
2023-06-13,6,P012,Sports,130.9,15,15,83,0,0,27.08,96.63
2023-06-14,6,P012,Sports,146.3,5,15,68,0,0,25.37,99.18
2023-06-15,6,P012,Sports,138.6,10,15,53,0,0,22.77,93.27
2023-06-16,6,P012,Sports,130.9,15,21,32,0,0,34.33,95.09
2023-06-17,6,P012,Sports,154.0,0,18,148,1,0,23.85,96.73
2023-06-18,6,P012,Sports,154.0,0,12,136,1,0,28.01,95.74
2023-06-19,6,P012,Sports,154.0,0,17,119,0,1,28.66,95.26
2023-06-20,6,P012,Sports,138.6,10,19,100,0,1,27.22,97.4
2023-06-21,6,P012,Sports,130.9,15,17,83,0,0,26.54,98.18
2023-06-22,6,P012,Sports,138.6,10,22,61,0,0,28.21,94.61
2023-06-23,6,P012,Sports,138.6,10,20,41,0,0,24.36,95.51
2023-06-24,6,P012,Sports,146.3,5,28,149,1,1,22.17,95.23
2023-06-25,6,P012,Sports,138.6,10,20,129,1,0,26.55,96.09
2023-06-26,6,P012,Sports,138.6,10,24,105,0,1,32.91,95.21
2023-06-27,6,P012,Sports,138.6,10,24,81,0,0,30.12,93.97
2023-06-28,6,P012,Sports,154.0,0,17,64,0,1,14.99,95.71
2023-06-29,6,P012,Sports,154.0,0,19,45,0,0,22.23,95.46
2023-06-30,6,P012,Sports,146.3,5,17,28,0,0,23.79,97.66
2023-07-01,6,P012,Sports,123.2,20,26,91,1,0,24.95,94.51
2023-07-02,6,P012,Sports,138.6,10,32,59,1,1,29.9,95.82
2023-07-03,6,P012,Sports,154.0,0,12,47,0,0,20.21,95.03
2023-07-04,6,P012,Sports,154.0,0,24,23,0,1,24.4,95.49
2023-07-05,6,P012,Sports,154.0,0,12,91,0,0,18.95,97.13
2023-07-06,6,P012,Sports,154.0,0,17,74,0,0,27.0,97.29
2023-07-07,6,P012,Sports,138.6,10,29,45,0,0,31.04,94.74
2023-07-08,6,P012,Sports,154.0,0,17,28,1,0,23.14,95.39
2023-07-09,6,P012,Sports,154.0,0,21,92,1,0,20.13,96.31
2023-07-10,6,P012,Sports,154.0,0,19,73,0,0,21.25,96.4
2023-07-11,6,P012,Sports,154.0,0,31,42,0,1,27.51,93.48
2023-07-12,6,P012,Sports,154.0,0,17,25,0,1,27.43,96.23
2023-07-13,6,P012,Sports,154.0,0,22,104,0,1,32.43,91.62
2023-07-14,6,P012,Sports,123.2,20,17,87,0,0,22.71,99.23
2023-07-15,6,P012,Sports,154.0,0,12,75,1,0,19.9,94.33
2023-07-16,6,P012,Sports,154.0,0,13,62,1,0,30.35,91.18
2023-07-17,6,P012,Sports,154.0,0,16,46,0,0,21.1,98.21
2023-07-18,6,P012,Sports,146.3,5,17,29,0,0,25.02,95.62
2023-07-19,6,P012,Sports,138.6,10,32,110,0,1,26.54,94.4
2023-07-20,6,P012,Sports,138.6,10,24,86,0,1,26.17,97.65
2023-07-21,6,P012,Sports,154.0,0,12,74,0,0,23.86,94.22
2023-07-22,6,P012,Sports,154.0,0,24,50,1,0,28.15,93.26
2023-07-23,6,P012,Sports,138.6,10,25,25,1,1,18.65,94.13
2023-07-24,6,P012,Sports,154.0,0,11,158,0,0,34.07,91.77
2023-07-25,6,P012,Sports,146.3,5,24,134,0,0,30.04,95.15
2023-07-26,6,P012,Sports,154.0,0,21,113,0,0,25.11,96.42
2023-07-27,6,P012,Sports,146.3,5,21,92,0,0,25.4,95.37
2023-07-28,6,P012,Sports,146.3,5,12,80,0,0,30.37,96.38
2023-07-29,6,P012,Sports,146.3,5,20,60,1,0,32.42,95.65
2023-07-30,6,P012,Sports,154.0,0,21,39,1,1,23.91,95.72
2023-07-31,6,P012,Sports,154.0,0,15,24,0,1,23.84,91.28
2023-08-01,6,P012,Sports,146.3,5,21,124,0,1,33.43,93.6
2023-08-02,6,P012,Sports,154.0,0,13,111,0,0,23.63,94.47
2023-08-03,6,P012,Sports,138.6,10,17,94,0,0,31.12,94.99
2023-08-04,6,P012,Sports,154.0,0,19,75,0,1,16.2,97.7
2023-08-05,6,P012,Sports,154.0,0,17,58,1,1,28.18,95.33
2023-08-06,6,P012,Sports,154.0,0,21,37,1,0,29.71,93.93
2023-08-07,6,P012,Sports,123.2,20,28,99,0,0,18.19,95.39
2023-08-08,6,P012,Sports,146.3,5,18,81,0,0,15.26,95.96
2023-08-09,6,P012,Sports,154.0,0,13,68,0,0,28.65,95.62
2023-08-10,6,P012,Sports,130.9,15,18,50,0,0,25.27,94.82
2023-08-11,6,P012,Sports,130.9,15,33,141,0,1,27.85,88.94
2023-08-12,6,P012,Sports,138.6,10,21,120,1,0,31.16,93.28
